"covariateId","covariateName","analysisId","conceptId"
4251035504,"procedure_occurrence during day -30 through 0 days relative to index: Hepatectomy, trisegmentectomy",504,4251035
4144095504,"procedure_occurrence during day -30 through 0 days relative to index: Major thoracotomy with open intrapleural pneumonolysis",504,4144095
2002729504,"procedure_occurrence during day -30 through 0 days relative to index: Endoscopic destruction of other lesion or tissue of large intestine",504,2002729
4021989504,"procedure_occurrence during day -30 through 0 days relative to index: Stereotactic radiosurgery",504,4021989
2002769504,"procedure_occurrence during day -30 through 0 days relative to index: Open total intra-abdominal colectomy",504,2002769
2005748504,"procedure_occurrence during day -30 through 0 days relative to index: Other local excision or destruction of lesion of joint, shoulder",504,2005748
2005479504,"procedure_occurrence during day -30 through 0 days relative to index: Open reduction of fracture with internal fixation, tibia and fibula",504,2005479
4213456504,"procedure_occurrence during day -30 through 0 days relative to index: Closure of abdominal wall dehiscence",504,4213456
2000276504,"procedure_occurrence during day -30 through 0 days relative to index: Partial substernal thyroidectomy",504,2000276
4225218504,"procedure_occurrence during day -30 through 0 days relative to index: Angioplasty of aorta with prosthesis",504,4225218
2001566504,"procedure_occurrence during day -30 through 0 days relative to index: Removal of external heart assist system(s) or device(s)",504,2001566
2007901504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of endotracheal tube",504,2007901
4132297504,"procedure_occurrence during day -30 through 0 days relative to index: Closure of gastrostomy",504,4132297
4153288504,"procedure_occurrence during day -30 through 0 days relative to index: Reconstruction of cranial defect",504,4153288
4019226504,"procedure_occurrence during day -30 through 0 days relative to index: Ligation of patent ductus arteriosus",504,4019226
4235010504,"procedure_occurrence during day -30 through 0 days relative to index: Neuroplasty and transposition of median nerve at carpal tunnel",504,4235010
2003309504,"procedure_occurrence during day -30 through 0 days relative to index: Other percutaneous procedures on biliary tract",504,2003309
4262301504,"procedure_occurrence during day -30 through 0 days relative to index: Rigid bronchoscopy",504,4262301
4252107504,"procedure_occurrence during day -30 through 0 days relative to index: Musculoskeletal system procedure on abdomen",504,4252107
42733379504,"procedure_occurrence during day -30 through 0 days relative to index: Percutaneous placement of gastrostomy tube (Deprecated)",504,42733379
2008245504,"procedure_occurrence during day -30 through 0 days relative to index: Injection or infusion of thrombolytic agent",504,2008245
4024509504,"procedure_occurrence during day -30 through 0 days relative to index: Urine culture",504,4024509
4034240504,"procedure_occurrence during day -30 through 0 days relative to index: Open reduction of sternum fracture",504,4034240
2005301504,"procedure_occurrence during day -30 through 0 days relative to index: Internal fixation of bone without fracture reduction, tibia and fibula",504,2005301
4216416504,"procedure_occurrence during day -30 through 0 days relative to index: Anesthesia for anorectal procedure",504,4216416
2003231504,"procedure_occurrence during day -30 through 0 days relative to index: Choledochoenterostomy",504,2003231
2005554504,"procedure_occurrence during day -30 through 0 days relative to index: Closed reduction of dislocation of hip",504,2005554
2001292504,"procedure_occurrence during day -30 through 0 days relative to index: Laryngoscopy and other tracheoscopy",504,2001292
4217181504,"procedure_occurrence during day -30 through 0 days relative to index: Cervical arthrodesis",504,4217181
4081708504,"procedure_occurrence during day -30 through 0 days relative to index: Interventional radiology",504,4081708
2001471504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of ventricular septal defect with prosthesis, open technique",504,2001471
2003506504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of peritoneum",504,2003506
2001533504,"procedure_occurrence during day -30 through 0 days relative to index: Pericardiotomy",504,2001533
4308656504,"procedure_occurrence during day -30 through 0 days relative to index: Manipulation of shoulder joint",504,4308656
2001978504,"procedure_occurrence during day -30 through 0 days relative to index: Replacement of any type of pacemaker device with single-chamber device, rate responsive",504,2001978
42732593504,"procedure_occurrence during day -30 through 0 days relative to index: Chemical pleurodesis (eg, for recurrent or persistent pneumothorax) (Deprecated)",504,42732593
4010245504,"procedure_occurrence during day -30 through 0 days relative to index: Arthroscopy of shoulder with removal of foreign body",504,4010245
40479673504,"procedure_occurrence during day -30 through 0 days relative to index: Closure of superficial wound dehiscence",504,40479673
42738672504,"procedure_occurrence during day -30 through 0 days relative to index: Follow-up inpatient consultation for an established patient which requires at least two of these three key components: an expanded problem focused interval history; an expanded problem focused examination; medical decision making of modera... (Deprecated)",504,42738672
4097215504,"procedure_occurrence during day -30 through 0 days relative to index: Decortication of lung and parietal pleurectomy",504,4097215
2000173504,"procedure_occurrence during day -30 through 0 days relative to index: Spinal tap",504,2000173
2003808504,"procedure_occurrence during day -30 through 0 days relative to index: Suture of laceration of bladder",504,2003808
2008238504,"procedure_occurrence during day -30 through 0 days relative to index: Transfusion of packed cells",504,2008238
4135199504,"procedure_occurrence during day -30 through 0 days relative to index: Anastomosis of carotid-subclavian artery",504,4135199
2000119504,"procedure_occurrence during day -30 through 0 days relative to index: Other incision of brain",504,2000119
4215811504,"procedure_occurrence during day -30 through 0 days relative to index: Reinsertion of spinal fixation device",504,4215811
2006820504,"procedure_occurrence during day -30 through 0 days relative to index: Other skeletal x-ray of pelvis and hip",504,2006820
2109057504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopy, surgical, enterolysis (freeing of intestinal adhesion) (separate procedure)",504,2109057
4032774504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracoscopy",504,4032774
4141512504,"procedure_occurrence during day -30 through 0 days relative to index: Fiberoptic endoscopic rubber band ligation of upper gastrointestinal tract varices",504,4141512
2109668504,"procedure_occurrence during day -30 through 0 days relative to index: Ureteroileal conduit (ileal bladder), including intestine anastomosis (Bricker operation)",504,2109668
2008269504,"procedure_occurrence during day -30 through 0 days relative to index: Injection of steroid",504,2008269
2001337504,"procedure_occurrence during day -30 through 0 days relative to index: Other and unspecified segmental resection of lung",504,2001337
2001446504,"procedure_occurrence during day -30 through 0 days relative to index: Open heart valvuloplasty of tricuspid valve without replacement",504,2001446
4237615504,"procedure_occurrence during day -30 through 0 days relative to index: Segmental lobectomy with bronchoplasty",504,4237615
4163971504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopic cholecystectomy",504,4163971
2003287504,"procedure_occurrence during day -30 through 0 days relative to index: Endoscopic sphincterotomy and papillotomy",504,2003287
46273928504,"procedure_occurrence during day -30 through 0 days relative to index: Liaising with family",504,46273928
4168549504,"procedure_occurrence during day -30 through 0 days relative to index: Halo skull traction",504,4168549
4137380504,"procedure_occurrence during day -30 through 0 days relative to index: Percutaneous transluminal insertion of stent into carotid artery",504,4137380
4083247504,"procedure_occurrence during day -30 through 0 days relative to index: Drainage of joint cavity",504,4083247
4001695504,"procedure_occurrence during day -30 through 0 days relative to index: Abdomen repair",504,4001695
2001580504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of temporary transvenous pacemaker system",504,2001580
4004041504,"procedure_occurrence during day -30 through 0 days relative to index: Thorax repair",504,4004041
2109024504,"procedure_occurrence during day -30 through 0 days relative to index: Correction of malrotation by lysis of duodenal bands and/or reduction of midgut volvulus (eg, Ladd procedure)",504,2109024
4225056504,"procedure_occurrence during day -30 through 0 days relative to index: Retrograde urography without KUB",504,4225056
4311086504,"procedure_occurrence during day -30 through 0 days relative to index: Incision and drainage of deep pelvirectal abscess",504,4311086
4262589504,"procedure_occurrence during day -30 through 0 days relative to index: Flexible fiberoptic sigmoidoscopy with biopsy",504,4262589
4052076504,"procedure_occurrence during day -30 through 0 days relative to index: Manual reduction of closed fracture of shaft of radius",504,4052076
2007915504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of (naso-)intestinal tube",504,2007915
2007680504,"procedure_occurrence during day -30 through 0 days relative to index: Non-invasive mechanical ventilation",504,2007680
2001993504,"procedure_occurrence during day -30 through 0 days relative to index: Open chest cardiac massage",504,2001993
2109044504,"procedure_occurrence during day -30 through 0 days relative to index: Colectomy, partial; with resection, with colostomy or ileostomy and creation of mucofistula",504,2109044
4056030504,"procedure_occurrence during day -30 through 0 days relative to index: Debridement of infection of skin",504,4056030
4086882504,"procedure_occurrence during day -30 through 0 days relative to index: Laminotomy for decompression and exploration",504,4086882
2002722504,"procedure_occurrence during day -30 through 0 days relative to index: Other local excision of lesion of duodenum",504,2002722
4284812504,"procedure_occurrence during day -30 through 0 days relative to index: Bronchoscopy for relief of stenosis with laser surgery",504,4284812
4287856504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of therapeutic device",504,4287856
4115340504,"procedure_occurrence during day -30 through 0 days relative to index: Arterial bypass using vein graft",504,4115340
4147601504,"procedure_occurrence during day -30 through 0 days relative to index: Grafting of bone of spine",504,4147601
4208669504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of ruptured musculotendinous cuff, chronic",504,4208669
4118729504,"procedure_occurrence during day -30 through 0 days relative to index: Separated epiphysis - closed reduction",504,4118729
4274961504,"procedure_occurrence during day -30 through 0 days relative to index: Open reduction of fracture of tibia",504,4274961
4227270504,"procedure_occurrence during day -30 through 0 days relative to index: Acetabuloplasty with resection of femoral head",504,4227270
4171198504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopy with removal of adnexal structures",504,4171198
4324124504,"procedure_occurrence during day -30 through 0 days relative to index: Peritoneal dialysis",504,4324124
4021876504,"procedure_occurrence during day -30 through 0 days relative to index: Reconstruction of carotid artery",504,4021876
2001554504,"procedure_occurrence during day -30 through 0 days relative to index: Other repair of heart and pericardium",504,2001554
2002909504,"procedure_occurrence during day -30 through 0 days relative to index: Other appendectomy",504,2002909
4298122504,"procedure_occurrence during day -30 through 0 days relative to index: Removal of hip prosthesis, complicated, with methyl methacrylate",504,4298122
2000112504,"procedure_occurrence during day -30 through 0 days relative to index: Other craniectomy",504,2000112
4144325504,"procedure_occurrence during day -30 through 0 days relative to index: Internal tamponade of retina using gas",504,4144325
42736399504,"procedure_occurrence during day -30 through 0 days relative to index: Transluminal balloon angioplasty, open; femoral-popliteal",504,42736399
2001252504,"procedure_occurrence during day -30 through 0 days relative to index: Pharyngoscopy",504,2001252
4000750504,"procedure_occurrence during day -30 through 0 days relative to index: Wrist excision",504,4000750
4151651504,"procedure_occurrence during day -30 through 0 days relative to index: Adjustment of external fixator",504,4151651
4187533504,"procedure_occurrence during day -30 through 0 days relative to index: Esophagectomy",504,4187533
2003547504,"procedure_occurrence during day -30 through 0 days relative to index: Percutaneous abdominal drainage",504,2003547
2001500504,"procedure_occurrence during day -30 through 0 days relative to index: Single vessel percutaneous transluminal coronary angioplasty [PTCA] or coronary atherectomy without mention of thrombolytic agent",504,2001500
2008023504,"procedure_occurrence during day -30 through 0 days relative to index: Replacement of gastrostomy tube",504,2008023
2006914504,"procedure_occurrence during day -30 through 0 days relative to index: Phlebography of other specified sites using contrast material",504,2006914
40756778504,"procedure_occurrence during day -30 through 0 days relative to index: Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils",504,40756778
4335171504,"procedure_occurrence during day -30 through 0 days relative to index: Revision of skin pocket for pacemaker",504,4335171
4071103504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of recurrent incisional hernia using synthetic patch",504,4071103
2006739504,"procedure_occurrence during day -30 through 0 days relative to index: Retrograde pyelogram",504,2006739
2106803504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracoscopy, diagnostic (separate procedure); mediastinal space, without biopsy",504,2106803
2003023504,"procedure_occurrence during day -30 through 0 days relative to index: Incision of perirectal tissue",504,2003023
2006872504,"procedure_occurrence during day -30 through 0 days relative to index: Arteriography of other intra-abdominal arteries",504,2006872
2005412504,"procedure_occurrence during day -30 through 0 days relative to index: Closed reduction of fracture without internal fixation, radius and ulna",504,2005412
4082860504,"procedure_occurrence during day -30 through 0 days relative to index: US vascular - Doppler effect",504,4082860
4309342504,"procedure_occurrence during day -30 through 0 days relative to index: Roux-en-Y anastomosis of extrahepatic biliary ducts and gastrointestinal tract",504,4309342
4180654504,"procedure_occurrence during day -30 through 0 days relative to index: Radical resection of soft tissue",504,4180654
4163387504,"procedure_occurrence during day -30 through 0 days relative to index: Decompression of brain",504,4163387
2000115504,"procedure_occurrence during day -30 through 0 days relative to index: Placement of intracerebral catheter(s) via burr hole(s)",504,2000115
4236641504,"procedure_occurrence during day -30 through 0 days relative to index: Angiography of arteries of extremities, bilateral",504,4236641
4049399504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of epicardial electrode for temporary cardiac pacing",504,4049399
2002702504,"procedure_occurrence during day -30 through 0 days relative to index: Endoscopy of large intestine through artificial stoma",504,2002702
2000174504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of spinal cord or spinal meninges",504,2000174
4085219504,"procedure_occurrence during day -30 through 0 days relative to index: Debridement of skin, subcutaneous tissue, muscle and bone",504,4085219
2001311504,"procedure_occurrence during day -30 through 0 days relative to index: Other repair and plastic operations on trachea",504,2001311
4258011504,"procedure_occurrence during day -30 through 0 days relative to index: Partial lumbar corpectomy with decompression of spinal cord, nerve roots and cauda equina by thoracolumbar approach",504,4258011
2003783504,"procedure_occurrence during day -30 through 0 days relative to index: Other cystoscopy",504,2003783
4203130504,"procedure_occurrence during day -30 through 0 days relative to index: Discharge from hospital",504,4203130
2005437504,"procedure_occurrence during day -30 through 0 days relative to index: Closed reduction of fracture with internal fixation, tibia and fibula",504,2005437
4193921504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of acquired or traumatic arteriovenous fistula of extremity",504,4193921
4207611504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopic nephrectomy and total ureterectomy",504,4207611
4057254504,"procedure_occurrence during day -30 through 0 days relative to index: Injection of lymphatics for local action",504,4057254
4342516504,"procedure_occurrence during day -30 through 0 days relative to index: Cholecystectomy and operative cholangiogram",504,4342516
2002021504,"procedure_occurrence during day -30 through 0 days relative to index: Incision of vessel, abdominal veins",504,2002021
4028259504,"procedure_occurrence during day -30 through 0 days relative to index: Incision and exploration of neck",504,4028259
2000181504,"procedure_occurrence during day -30 through 0 days relative to index: Other repair and plastic operations on spinal cord structures",504,2000181
2003511504,"procedure_occurrence during day -30 through 0 days relative to index: Excision or destruction of peritoneal tissue",504,2003511
2414397504,"procedure_occurrence during day -30 through 0 days relative to index: Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: An expanded problem focused history; An expanded problem focused examination; Medical decision making of low",504,2414397
4169560504,"procedure_occurrence during day -30 through 0 days relative to index: Esophagogastric fundoplasty",504,4169560
2001575504,"procedure_occurrence during day -30 through 0 days relative to index: Initial insertion of transvenous lead [electrode] into atrium",504,2001575
2002890504,"procedure_occurrence during day -30 through 0 days relative to index: Revision of anastomosis of small intestine",504,2002890
2002643504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopic procedures for creation of esophagogastric sphincteric competence",504,2002643
2006126504,"procedure_occurrence during day -30 through 0 days relative to index: Open biopsy of soft tissue",504,2006126
2001403504,"procedure_occurrence during day -30 through 0 days relative to index: Other pleural biopsy",504,2001403
4251929504,"procedure_occurrence during day -30 through 0 days relative to index: Thromboendarterectomy",504,4251929
2003504504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopy",504,2003504
4030312504,"procedure_occurrence during day -30 through 0 days relative to index: Decompression of spinal cord",504,4030312
4230941504,"procedure_occurrence during day -30 through 0 days relative to index: Arthroplasty with proximal humeral implant",504,4230941
4181603504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of tracheal stenosis and anastomosis by cervical approach",504,4181603
4078521504,"procedure_occurrence during day -30 through 0 days relative to index: Manipulation",504,4078521
4073540504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of recurrent incisional hernia",504,4073540
2213518504,"procedure_occurrence during day -30 through 0 days relative to index: Psychiatric diagnostic interview examination",504,2213518
4253201504,"procedure_occurrence during day -30 through 0 days relative to index: Reduction of closed elbow dislocation requiring anesthesia",504,4253201
4302032504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of traumatic diaphragmatic hernia, acute",504,4302032
253796504,"procedure_occurrence during day -30 through 0 days relative to index: Pneumothorax",504,253796
4313303504,"procedure_occurrence during day -30 through 0 days relative to index: Evaluation and management of inpatient",504,4313303
4085474504,"procedure_occurrence during day -30 through 0 days relative to index: Manual reduction of closed fracture of shaft of ulna",504,4085474
4021363504,"procedure_occurrence during day -30 through 0 days relative to index: Salpingo-oophorectomy",504,4021363
2002244504,"procedure_occurrence during day -30 through 0 days relative to index: Hypothermia (systemic) incidental to open heart surgery",504,2002244
4310051504,"procedure_occurrence during day -30 through 0 days relative to index: Muscle transplantation",504,4310051
2006177504,"procedure_occurrence during day -30 through 0 days relative to index: Graft of muscle or fascia",504,2006177
2007952504,"procedure_occurrence during day -30 through 0 days relative to index: Manual reduction of hernia",504,2007952
2002210504,"procedure_occurrence during day -30 through 0 days relative to index: Other revision of vascular procedure",504,2002210
4332514504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of upper limb",504,4332514
4163872504,"procedure_occurrence during day -30 through 0 days relative to index: Plain chest X-ray",504,4163872
4285891504,"procedure_occurrence during day -30 through 0 days relative to index: Trephination of cranium",504,4285891
4184591504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of aneurysm with graft of axillary-brachial artery of arm by incision",504,4184591
2008373504,"procedure_occurrence during day -30 through 0 days relative to index: Therapeutic plasmapheresis",504,2008373
2000663504,"procedure_occurrence during day -30 through 0 days relative to index: Other mechanical vitrectomy",504,2000663
4240701504,"procedure_occurrence during day -30 through 0 days relative to index: Lysis of adhesions of intestines",504,4240701
4337467504,"procedure_occurrence during day -30 through 0 days relative to index: Hyoid bone suspension",504,4337467
4078199504,"procedure_occurrence during day -30 through 0 days relative to index: Epidural anesthesia",504,4078199
4272324504,"procedure_occurrence during day -30 through 0 days relative to index: Cardiopulmonary bypass operation",504,4272324
4339836504,"procedure_occurrence during day -30 through 0 days relative to index: Replacement of implanted pulmonary valve",504,4339836
4270496504,"procedure_occurrence during day -30 through 0 days relative to index: Complete cystectomy",504,4270496
42736661504,"procedure_occurrence during day -30 through 0 days relative to index: Repair, diaphragmatic hernia (esophageal hiatal); transthoracic",504,42736661
4327670504,"procedure_occurrence during day -30 through 0 days relative to index: Electrophysiologic evaluation of cardioverter-defibrillator lead and/or device",504,4327670
2002390504,"procedure_occurrence during day -30 through 0 days relative to index: Partial splenectomy",504,2002390
4231513504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of wound of heart with cardiopulmonary bypass",504,4231513
40481864504,"procedure_occurrence during day -30 through 0 days relative to index: Application of uniplane external fixation system",504,40481864
4299663504,"procedure_occurrence during day -30 through 0 days relative to index: Intralesional injection",504,4299663
2003383504,"procedure_occurrence during day -30 through 0 days relative to index: Endoscopic insertion of stent (tube) into pancreatic duct",504,2003383
2000261504,"procedure_occurrence during day -30 through 0 days relative to index: Aspiration of thyroid field",504,2000261
4216679504,"procedure_occurrence during day -30 through 0 days relative to index: Manual reduction of closed dislocation of shoulder joint with fracture of greater tuberosity of humerus",504,4216679
2001334504,"procedure_occurrence during day -30 through 0 days relative to index: Other local excision or destruction of lesion or tissue of lung",504,2001334
4167809504,"procedure_occurrence during day -30 through 0 days relative to index: Incision and drainage of perianal abscess",504,4167809
2001399504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracoscopic pleural biopsy",504,2001399
4311828504,"procedure_occurrence during day -30 through 0 days relative to index: Open reduction of fracture of humerus",504,4311828
4303062504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of lung",504,4303062
2005138504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of bone for graft, other bones",504,2005138
2005117504,"procedure_occurrence during day -30 through 0 days relative to index: Local excision of lesion or tissue of bone, other bones",504,2005117
4056776504,"procedure_occurrence during day -30 through 0 days relative to index: Plastic repair and transfer of tissue",504,4056776
2000056504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion of intra-aneurysm sac pressure monitoring device (intraoperative)",504,2000056
4268018504,"procedure_occurrence during day -30 through 0 days relative to index: Arthrotomy of knee",504,4268018
4205724504,"procedure_occurrence during day -30 through 0 days relative to index: Prophylactic treatment of tibia with methyl methacrylate",504,4205724
4047945504,"procedure_occurrence during day -30 through 0 days relative to index: Exploratory laparotomy with biopsy",504,4047945
2003467504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopic repair of diaphragmatic hernia, abdominal approach",504,2003467
4152745504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of neoplasm",504,4152745
4144299504,"procedure_occurrence during day -30 through 0 days relative to index: Open removal of cardiac thrombus",504,4144299
2002462504,"procedure_occurrence during day -30 through 0 days relative to index: Esophagectomy, not otherwise specified",504,2002462
2001549504,"procedure_occurrence during day -30 through 0 days relative to index: Excision or destruction of other lesion or tissue of heart, endovascular approach",504,2001549
4203889504,"procedure_occurrence during day -30 through 0 days relative to index: Report procedure",504,4203889
2003570504,"procedure_occurrence during day -30 through 0 days relative to index: Percutaneous nephrostomy without fragmentation",504,2003570
40488930504,"procedure_occurrence during day -30 through 0 days relative to index: External fixation of femur",504,40488930
4144794504,"procedure_occurrence during day -30 through 0 days relative to index: Creation of ileo-anal pouch",504,4144794
4133147504,"procedure_occurrence during day -30 through 0 days relative to index: Revision of ileostomy, complicated",504,4133147
4310328504,"procedure_occurrence during day -30 through 0 days relative to index: Blood oxygen saturation (calculated)",504,4310328
2000111504,"procedure_occurrence during day -30 through 0 days relative to index: Other craniotomy",504,2000111
2008361504,"procedure_occurrence during day -30 through 0 days relative to index: Other conversion of cardiac rhythm",504,2008361
2002362504,"procedure_occurrence during day -30 through 0 days relative to index: Allogeneic bone marrow transplant without purging",504,2002362
2000015504,"procedure_occurrence during day -30 through 0 days relative to index: Injection or infusion of oxazolidinone class of antibiotics",504,2000015
40756838504,"procedure_occurrence during day -30 through 0 days relative to index: Transthoracic cardiac exposure (eg, sternotomy, thoracotomy, subxiphoid) for catheter-delivered aortic valve replacement; without cardiopulmonary bypass",504,40756838
2002464504,"procedure_occurrence during day -30 through 0 days relative to index: Total esophagectomy",504,2002464
42735923504,"procedure_occurrence during day -30 through 0 days relative to index: Ascending aorta graft, with cardiopulmonary bypass, with or without valve suspension; with coronary reconstruction",504,42735923
4298098504,"procedure_occurrence during day -30 through 0 days relative to index: Synovectomy of knee joint",504,4298098
4221133504,"procedure_occurrence during day -30 through 0 days relative to index: Craniectomy with excision of tumor",504,4221133
4231886504,"procedure_occurrence during day -30 through 0 days relative to index: Transcatheter therapy by infusion",504,4231886
4242396504,"procedure_occurrence during day -30 through 0 days relative to index: Disarticulation of hip",504,4242396
2003462504,"procedure_occurrence during day -30 through 0 days relative to index: Other open incisional hernia repair with graft or prosthesis",504,2003462
4049828504,"procedure_occurrence during day -30 through 0 days relative to index: Revascularization of lower limb",504,4049828
2003644504,"procedure_occurrence during day -30 through 0 days relative to index: Anastomosis of kidney",504,2003644
2002623504,"procedure_occurrence during day -30 through 0 days relative to index: Transcatheter embolization for gastric or duodenal bleeding",504,2002623
2001551504,"procedure_occurrence during day -30 through 0 days relative to index: Excision, destruction, or exclusion of left atrial appendage (LAA)",504,2001551
2008047504,"procedure_occurrence during day -30 through 0 days relative to index: Replacement of tracheostomy tube",504,2008047
2005762504,"procedure_occurrence during day -30 through 0 days relative to index: Other local excision or destruction of lesion of joint, hip",504,2005762
4303218504,"procedure_occurrence during day -30 through 0 days relative to index: Tracheobronchial catheter aspiration with fiberscope, bedside",504,4303218
4054559504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of blood vessel",504,4054559
4203754504,"procedure_occurrence during day -30 through 0 days relative to index: Manipulative reduction of nasal bone fracture with stabilization",504,4203754
4224644504,"procedure_occurrence during day -30 through 0 days relative to index: Partial ostectomy",504,4224644
4258410504,"procedure_occurrence during day -30 through 0 days relative to index: Laparoscopic radical nephrectomy",504,4258410
2000023504,"procedure_occurrence during day -30 through 0 days relative to index: Intravascular imaging of intrathoracic vessels",504,2000023
4088798504,"procedure_occurrence during day -30 through 0 days relative to index: Superficial axillary lymphadenectomy",504,4088798
2008247504,"procedure_occurrence during day -30 through 0 days relative to index: Immunization for allergy",504,2008247
2005334504,"procedure_occurrence during day -30 through 0 days relative to index: Removal of implanted devices from bone, other bones",504,2005334
4328576504,"procedure_occurrence during day -30 through 0 days relative to index: Arthroscopic shoulder decompression",504,4328576
4221409504,"procedure_occurrence during day -30 through 0 days relative to index: Esophagogastrostomy by thoracic approach",504,4221409
2005436504,"procedure_occurrence during day -30 through 0 days relative to index: Closed reduction of fracture with internal fixation, femur",504,2005436
2007685504,"procedure_occurrence during day -30 through 0 days relative to index: Other oxygen enrichment",504,2007685
4287324504,"procedure_occurrence during day -30 through 0 days relative to index: Thrombectomy of artery",504,4287324
4046268504,"procedure_occurrence during day -30 through 0 days relative to index: Skeletal fixation procedure",504,4046268
4232476504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of ventricular septal defect with prosthesis",504,4232476
4014499504,"procedure_occurrence during day -30 through 0 days relative to index: Microbial culture of cerebrospinal fluid",504,4014499
4233180504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracoscopy with total pulmonary decortication and intrapleural pneumonolysis",504,4233180
4310395504,"procedure_occurrence during day -30 through 0 days relative to index: Open reduction of dislocation of elbow",504,4310395
2003362504,"procedure_occurrence during day -30 through 0 days relative to index: Radical pancreaticoduodenectomy",504,2003362
2006715504,"procedure_occurrence during day -30 through 0 days relative to index: Other cholangiogram",504,2006715
4032235504,"procedure_occurrence during day -30 through 0 days relative to index: Abdomen incision",504,4032235
4274330504,"procedure_occurrence during day -30 through 0 days relative to index: Creation of aortocarotid shunt",504,4274330
2002884504,"procedure_occurrence during day -30 through 0 days relative to index: Intra-abdominal manipulation of small intestine",504,2002884
2003171504,"procedure_occurrence during day -30 through 0 days relative to index: Percutaneous aspiration of liver",504,2003171
4205529504,"procedure_occurrence during day -30 through 0 days relative to index: Extracapsular cataract extraction and insertion of intraocular lens",504,4205529
4290420504,"procedure_occurrence during day -30 through 0 days relative to index: Ligation of internal jugular vein",504,4290420
4253949504,"procedure_occurrence during day -30 through 0 days relative to index: Irrigation of ventricular catheter",504,4253949
4330099504,"procedure_occurrence during day -30 through 0 days relative to index: Thoracoscopic procedure",504,4330099
2003940504,"procedure_occurrence during day -30 through 0 days relative to index: Replacement of ureterostomy tube",504,2003940
4120425504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of group of lymph nodes",504,4120425
2000236504,"procedure_occurrence during day -30 through 0 days relative to index: Implantation or replacement of peripheral neurostimulator lead(s)",504,2000236
4085091504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of extensor tendon forearm, wrist, hand",504,4085091
4029129504,"procedure_occurrence during day -30 through 0 days relative to index: Division of plantar fascia and muscle",504,4029129
2106608504,"procedure_occurrence during day -30 through 0 days relative to index: Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with excision of tumor",504,2106608
4173589504,"procedure_occurrence during day -30 through 0 days relative to index: Direct laryngoscopy with biopsy",504,4173589
4213862504,"procedure_occurrence during day -30 through 0 days relative to index: Circumcision by surgical excision on newborn",504,4213862
4015660504,"procedure_occurrence during day -30 through 0 days relative to index: Dilation and curettage of uterus",504,4015660
4221138504,"procedure_occurrence during day -30 through 0 days relative to index: Thromboendarterectomy of lower limb artery",504,4221138
4239512504,"procedure_occurrence during day -30 through 0 days relative to index: Intra-arterial infusion of thrombolytic agent",504,4239512
2000159504,"procedure_occurrence during day -30 through 0 days relative to index: Insertion or replacement of skull tongs or halo traction device",504,2000159
2001443504,"procedure_occurrence during day -30 through 0 days relative to index: Open heart valvuloplasty of aortic valve without replacement",504,2001443
42738679504,"procedure_occurrence during day -30 through 0 days relative to index: End-stage renal disease (ESRD) related services (less than full month), per day; for patients twenty years of age and older",504,42738679
4179768504,"procedure_occurrence during day -30 through 0 days relative to index: Reduction of closed traumatic hip dislocation with anesthesia",504,4179768
4165407504,"procedure_occurrence during day -30 through 0 days relative to index: Transcatheter therapy for embolization with angiography",504,4165407
